,종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
735,005740,크라운해태홀딩스,KOSPI,기타금융,8970,-50,-0.55,133180702590
736,005745,크라운해태홀딩스우,KOSPI,기타금융,13950,200,1.45,8380127700
737,259960,크래프톤,KOSPI,서비스업,475000,-14500,-2.96,23254358875000
738,020120,키다리스튜디오,KOSPI,서비스업,17250,-700,-3.9,574370352000
739,039490,키움증권,KOSPI,증권,107500,-2000,-1.83,2818597647500
740,014580,태경비케이,KOSPI,비금속광물,5640,10,0.18,155568684000
741,015890,태경산업,KOSPI,화학,6430,-10,-0.16,187940862500
742,006890,태경케미컬,KOSPI,화학,13600,-100,-0.73,157760000000
743,003240,태광산업,KOSPI,화학,1001000,-28000,-2.72,1114513400000
744,011280,태림포장,KOSPI,종이목재,4225,-100,-2.31,299155096500
745,004100,태양금속,KOSPI,운수장비,1735,-55,-3.07,63674500000
746,004105,태양금속우,KOSPI,운수장비,3040,-40,-1.3,10032000000
747,009410,태영건설,KOSPI,건설업,11150,-150,-1.33,433724942700
748,009415,태영건설우,KOSPI,건설업,13550,400,3.04,17644024100
749,001420,태원물산,KOSPI,운수장비,5380,-20,-0.37,40888000000
750,007980,태평양물산,KOSPI,섬유의복,2720,15,0.55,130966876640
751,055490,테이팩스,KOSPI,화학,72500,500,0.69,342029625000
752,078000,텔코웨어,KOSPI,서비스업,11150,0,0.0,108185171900
753,214420,토니모리,KOSPI,화학,6990,-170,-2.37,128502209790
754,019180,티에이치엔,KOSPI,전기전자,4310,20,0.47,77580000000
755,363280,티와이홀딩스,KOSPI,기타금융,27500,0,0.0,1104719412500
756,36328K,티와이홀딩스우,KOSPI,기타금융,24000,200,0.84,30128112000
757,091810,티웨이항공,KOSPI,운수창고업,4050,-80,-1.94,446837629950
758,004870,티웨이홀딩스,KOSPI,비금속광물,1285,5,0.39,99547253800
759,005690,파미셀,KOSPI,의약품,12700,100,0.79,761478665000
760,036580,팜스코,KOSPI,음식료품,6010,-290,-4.6,220734937430
761,004720,팜젠사이언스,KOSPI,의약품,11750,150,1.29,172876962750
762,028670,팬오션,KOSPI,운수창고업,6070,-170,-2.72,3244836937840
763,010820,퍼스텍,KOSPI,기계,2145,-20,-0.92,103091831700
764,016800,퍼시스,KOSPI,기타제조업,38700,400,1.04,445050000000
765,001020,페이퍼코리아,KOSPI,종이목재,1815,-20,-1.09,74020885455
766,090080,평화산업,KOSPI,운수장비,2155,-70,-3.15,118314368145
767,010770,평화홀딩스,KOSPI,운수장비,5100,-80,-1.54,74589876600
768,058430,포스코강판,KOSPI,철강금속,57700,-1300,-2.2,346200000000
769,047050,포스코인터내셔널,KOSPI,유통업,21500,-300,-1.38,2652565703500
770,003670,포스코케미칼,KOSPI,비금속광물,145500,-3500,-2.35,11270898510000
771,007630,폴루스바이오팜,KOSPI,유통업,1225,0,0.0,55134426375
772,017810,풀무원,KOSPI,음식료품,17350,-50,-0.29,661391403700
773,103140,풍산,KOSPI,철강금속,33350,-400,-1.19,934609671300
774,005810,풍산홀딩스,KOSPI,기타금융,28750,-650,-2.21,299273930000
775,950210,프레스티지바이오파마,KOSPI,서비스업,24900,-200,-0.8,1496394259500
776,086790,하나금융지주,KOSPI,기타금융,45350,-900,-1.95,13615977511700
777,293480,하나제약,KOSPI,의약품,21000,100,0.48,373231866000
778,039130,하나투어,KOSPI,서비스업,83900,-2600,-3.01,1169497621500
779,172580,하이골드12호,KOSPI,서비스업,2700,0,0.0,35220150000
780,153360,하이골드3호,KOSPI,서비스업,2460,-5,-0.2,39728483400
781,352820,하이브,KOSPI,서비스업,333500,-15000,-4.3,13023447469500
782,071090,하이스틸,KOSPI,철강금속,3440,-5,-0.15,68798073600
783,019490,하이트론,KOSPI,전기전자,3950,175,4.64,28919308800
784,000080,하이트진로,KOSPI,음식료품,35300,-450,-1.26,2475716468300
785,000087,하이트진로2우B,KOSPI,음식료품,20850,-200,-0.95,23563377300
786,000140,하이트진로홀딩스,KOSPI,기타금융,14950,-200,-1.32,346941136750
787,000145,하이트진로홀딩스우,KOSPI,기타금융,18000,150,0.84,8474580000
788,152550,한국ANKOR유전,KOSPI,기타금융,1585,-10,-0.63,110981700000
789,036460,한국가스공사,KOSPI,전기가스업,45200,50,0.11,4172547600000
790,005430,한국공항,KOSPI,운수창고업,48050,-550,-1.13,152143357750
791,071050,한국금융지주,KOSPI,기타금융,86700,-1300,-1.48,4831443506400
792,071055,한국금융지주우,KOSPI,기타금융,68200,-900,-1.3,399532718200
793,010040,한국내화,KOSPI,비금속광물,4050,-50,-1.22,166321601100
794,025540,한국단자,KOSPI,전기전자,75500,-700,-0.92,786332500000
795,004090,한국석유,KOSPI,비금속광물,12900,0,0.0,163754148000
796,002200,한국수출포장,KOSPI,종이목재,25800,-400,-1.53,103200000000
797,002960,한국쉘석유,KOSPI,화학,280500,-1000,-0.36,364650000000
798,000240,한국앤컴퍼니,KOSPI,기타금융,16650,-650,-3.76,1580671746000
799,123890,한국자산신탁,KOSPI,기타금융,4465,65,1.48,553560662680
800,015760,한국전력,KOSPI,전기가스업,22700,-200,-0.87,14572584547900
801,006200,한국전자홀딩스,KOSPI,기타금융,1590,-30,-1.85,74416986240
802,009540,한국조선해양,KOSPI,운수장비,102000,-2500,-2.39,7218857832000
803,023350,한국종합기술,KOSPI,서비스업,7540,-80,-1.05,82563000000
804,025890,한국주강,KOSPI,기계,6030,-70,-1.15,68194831770
805,000970,한국주철관,KOSPI,철강금속,9900,-60,-0.6,225724950000
806,104700,한국철강,KOSPI,철강금속,9120,-10,-0.11,419976000000
807,017960,한국카본,KOSPI,기계,12900,-100,-0.77,567093765300
808,161890,한국콜마,KOSPI,화학,45350,-1150,-2.47,1037661513000
809,024720,한국콜마홀딩스,KOSPI,기타금융,23750,-50,-0.21,441197076250
810,161390,한국타이어앤테크놀로지,KOSPI,화학,41850,-1600,-3.68,5184171637650
811,034830,한국토지신탁,KOSPI,기타금융,2360,10,0.43,595874582800
812,007280,한국특강,KOSPI,철강금속,2930,-40,-1.35,156000454680
813,168490,한국패러랠,KOSPI,기타금융,2095,15,0.72,167641900000
814,010100,한국프랜지,KOSPI,운수장비,2965,20,0.68,90285495300
815,047810,한국항공우주,KOSPI,운수장비,30800,-100,-0.32,3002233295600
816,123690,한국화장품,KOSPI,유통업,10400,-600,-5.45,167107200000
817,003350,한국화장품제조,KOSPI,화학,32550,-750,-2.25,147516600000
818,011500,한농화성,KOSPI,화학,19500,400,2.09,304922319000
819,002390,한독,KOSPI,의약품,23900,-350,-1.44,328948438700
820,014790,한라,KOSPI,건설업,5690,-150,-2.57,215415439690
821,060980,한라홀딩스,KOSPI,기타금융,51500,400,0.78,539311605000
822,053690,한미글로벌,KOSPI,서비스업,10600,-50,-0.47,116150030000
823,042700,한미반도체,KOSPI,기계,32550,1000,3.17,1609918996350
824,008930,한미사이언스,KOSPI,기타금융,58500,-800,-1.35,3937319743500
825,128940,한미약품,KOSPI,의약품,268500,-4500,-1.65,3243018717000
826,009240,한샘,KOSPI,유통업,101500,0,0.0,2388693692000
827,020000,한섬,KOSPI,섬유의복,43550,50,0.11,1072636500000
828,003680,한성기업,KOSPI,음식료품,6820,0,0.0,42348892300
829,105630,한세실업,KOSPI,섬유의복,23450,-1250,-5.06,938000000000
830,069640,한세엠케이,KOSPI,유통업,5410,-60,-1.1,69839432020
831,016450,한세예스24홀딩스,KOSPI,섬유의복,8150,-170,-2.04,326000000000
832,010420,한솔PNS,KOSPI,유통업,2160,-20,-0.92,44264905920
833,009180,한솔로지스틱스,KOSPI,운수창고업,4665,-105,-2.2,128182187625
834,213500,한솔제지,KOSPI,종이목재,15000,-100,-0.66,357008640000
835,014680,한솔케미칼,KOSPI,화학,339000,3000,0.89,3842631105000
836,004710,한솔테크닉스,KOSPI,전기전자,6960,180,2.65,223484750880
837,004150,한솔홀딩스,KOSPI,기타금융,3810,-45,-1.17,160052678370
838,025750,한솔홈데코,KOSPI,종이목재,1965,-35,-1.75,158310517785
839,004960,한신공영,KOSPI,건설업,19350,-350,-1.78,223893083700
840,011700,한신기계,KOSPI,기계,4345,-330,-7.06,140978526095
841,001750,한양증권,KOSPI,증권,17700,-650,-3.54,225295051800
842,001755,한양증권우,KOSPI,증권,21600,-300,-1.37,11340000000
843,018880,한온시스템,KOSPI,기계,14650,-200,-1.35,7820170000000
844,009420,한올바이오파마,KOSPI,의약품,20900,0,0.0,1091829334200
845,014130,한익스프레스,KOSPI,운수창고업,6090,-60,-0.98,73080000000
846,300720,한일시멘트,KOSPI,비금속광물,16900,1400,9.03,1170520026000
847,002220,한일철강,KOSPI,철강금속,3365,-85,-2.46,89836952900
848,006390,한일현대시멘트,KOSPI,비금속광물,32750,1500,4.8,582116021250
849,003300,한일홀딩스,KOSPI,비금속광물,13650,250,1.87,393335397000
850,051600,한전KPS,KOSPI,건설업,42250,-1350,-3.1,1901250000000
851,052690,한전기술,KOSPI,서비스업,70400,-3800,-5.12,2690688000000
852,130660,한전산업,KOSPI,서비스업,17000,-950,-5.29,554200000000
853,002320,한진,KOSPI,운수창고업,34900,-50,-0.14,521672217200
854,097230,한진중공업,KOSPI,건설업,9570,-130,-1.34,796934869170
855,003480,한진중공업홀딩스,KOSPI,전기가스업,4650,-10,-0.21,137313625800
856,180640,한진칼,KOSPI,운수창고업,56900,-300,-0.52,3797441873700
857,18064K,한진칼우,KOSPI,운수창고업,37050,-350,-0.94,19887180300
858,005110,한창,KOSPI,유통업,1165,10,0.87,77810663385
859,009460,한창제지,KOSPI,종이목재,2115,-5,-0.24,126196732890
860,372910,한컴라이프케어,KOSPI,의료정밀,8100,-160,-1.94,224162688600
861,000880,한화,KOSPI,화학,34600,-200,-0.57,2593572231000
862,00088K,한화3우B,KOSPI,화학,16450,0,0.0,369664400000
863,088350,한화생명,KOSPI,보험,3480,-110,-3.06,3022484400000
864,000370,한화손해보험,KOSPI,보험,4680,-105,-2.19,546338122200
865,009830,한화솔루션,KOSPI,화학,41500,-1150,-2.7,7938057625500
866,009835,한화솔루션우,KOSPI,화학,43100,-200,-0.46,48433064700
867,272210,한화시스템,KOSPI,전기전자,17100,850,5.23,3230521551900
868,012450,한화에어로스페이스,KOSPI,운수장비,45350,450,1.0,2296070500000
869,000885,한화우,KOSPI,화학,39500,-200,-0.5,18932113000
870,003530,한화투자증권,KOSPI,증권,5330,-520,-8.89,1143539640750
871,003535,한화투자증권우,KOSPI,증권,14450,-950,-6.17,69360000000
872,195870,해성디에스,KOSPI,전기전자,45050,-50,-0.11,765850000000
873,101530,해태제과식품,KOSPI,음식료품,8370,-80,-0.95,243707800140
874,143210,핸즈코퍼레이션,KOSPI,운수장비,5590,-20,-0.36,122215668120
875,000720,현대건설,KOSPI,건설업,50200,-600,-1.18,5590059403000
876,267270,현대건설기계,KOSPI,기계,41800,-750,-1.76,823493147400
877,000725,현대건설우,KOSPI,건설업,153000,0,0.0,15124968000
878,005440,현대그린푸드,KOSPI,유통업,9760,-90,-0.91,953595744320
879,086280,현대글로비스,KOSPI,운수창고업,169500,-2000,-1.17,6356250000000
880,042670,현대두산인프라코어,KOSPI,기계,10350,-250,-2.36,823077260550
881,064350,현대로템,KOSPI,운수장비,22750,-200,-0.87,2482987165750
882,079430,현대리바트,KOSPI,기타제조업,15950,-100,-0.62,327537747900
883,012330,현대모비스,KOSPI,운수장비,263500,-3500,-1.31,24977980269000
884,010620,현대미포조선,KOSPI,운수장비,74800,-1200,-1.58,2987672745200
885,069960,현대백화점,KOSPI,유통업,83700,-1700,-1.99,1958784311700
886,004560,현대비앤지스틸,KOSPI,철강금속,17050,-150,-0.87,257093727550
887,004565,현대비앤지스틸우,KOSPI,철강금속,79000,-1000,-1.25,8678308000
888,004310,현대약품,KOSPI,의약품,5870,-130,-2.17,187840000000
889,322000,현대에너지솔루션,KOSPI,전기전자,23750,250,1.06,266000000000
890,017800,현대엘리베이,KOSPI,기계,48300,-50,-0.1,1971373725300
891,307950,현대오토에버,KOSPI,서비스업,118000,-1000,-0.84,3236029876000
892,011210,현대위아,KOSPI,운수장비,87000,0,0.0,2365972221000
893,267260,현대일렉트릭,KOSPI,전기전자,23050,1900,8.98,830886461750
894,004020,현대제철,KOSPI,철강금속,44600,-1100,-2.41,5951682011000
895,329180,현대중공업,KOSPI,운수장비,112000,-1500,-1.32,9942588992000
896,267250,현대중공업지주,KOSPI,화학,63200,-1900,-2.92,4992362972000
897,005380,현대차,KOSPI,운수장비,210000,-3500,-1.64,44870319270000
898,005387,현대차2우B,KOSPI,운수장비,99600,-200,-0.2,3633950919600
899,005389,현대차3우B,KOSPI,운수장비,93400,-500,-0.53,226843849000
900,005385,현대차우,KOSPI,운수장비,98400,-1400,-1.4,2396697804000
901,001500,현대차증권,KOSPI,증권,12800,-250,-1.92,405920793600
902,011760,현대코퍼레이션,KOSPI,유통업,18600,-350,-1.85,246058767600
903,227840,현대코퍼레이션홀딩스,KOSPI,유통업,13200,-250,-1.86,120131035200
904,126560,현대퓨처넷,KOSPI,서비스업,4735,-75,-1.56,534470682060
905,001450,현대해상,KOSPI,보험,26500,-1600,-5.69,2369100000000
906,057050,현대홈쇼핑,KOSPI,유통업,70500,-1000,-1.4,846000000000
907,093240,형지엘리트,KOSPI,섬유의복,3945,-40,-1.0,122905678110
908,003010,혜인,KOSPI,유통업,5860,-250,-4.09,74496697420
909,111110,호전실업,KOSPI,섬유의복,13950,-250,-1.76,111600000000
910,008770,호텔신라,KOSPI,유통업,87700,-1400,-1.57,3442060211700
911,008775,호텔신라우,KOSPI,유통업,89300,-400,-0.45,67142794700
912,002460,화성산업,KOSPI,건설업,13700,-150,-1.08,170575960000
913,378850,화승알앤에이,KOSPI,운수장비,6210,-30,-0.48,117950398830
914,241590,화승엔터프라이즈,KOSPI,기타제조업,17300,-300,-1.7,1047874926500
915,006060,화승인더,KOSPI,화학,6870,-160,-2.28,380048400000
916,013520,화승코퍼레이션,KOSPI,운수장비,2785,-140,-4.79,139392736820
917,010690,화신,KOSPI,운수장비,9610,-210,-2.14,335585140100
918,133820,화인베스틸,KOSPI,철강금속,3580,145,4.22,105789000000
919,010660,화천기계,KOSPI,기계,2690,-10,-0.37,59180000000
920,000850,화천기공,KOSPI,기계,36300,-100,-0.27,79860000000
921,016580,환인제약,KOSPI,의약품,18250,-50,-0.27,339451277500
922,032560,황금에스티,KOSPI,철강금속,9100,-180,-1.94,145600000000
923,004800,효성,KOSPI,기타금융,104000,-1000,-0.95,2191386600000
924,094280,효성ITX,KOSPI,서비스업,19150,-300,-1.54,221339530000
925,298040,효성중공업,KOSPI,전기전자,68400,-1500,-2.15,637799083200
926,298050,효성첨단소재,KOSPI,화학,710000,-10000,-1.39,3180763080000
927,298020,효성티앤씨,KOSPI,화학,606000,0,0.0,2622575292000
928,298000,효성화학,KOSPI,화학,294500,-3500,-1.17,939492107000
929,093370,후성,KOSPI,화학,19400,-650,-3.24,1796572288600
930,081660,휠라홀딩스,KOSPI,유통업,37550,-950,-2.47,2281245936100
931,005870,휴니드,KOSPI,전기전자,7160,-160,-2.19,101070667400
932,079980,휴비스,KOSPI,화학,9910,-60,-0.6,341895000000
933,005010,휴스틸,KOSPI,철강금속,15050,-450,-2.9,117956105750
934,069260,휴켐스,KOSPI,화학,26200,50,0.19,1071019005600
935,000540,흥국화재,KOSPI,보험,3870,-65,-1.65,248619036150
936,000547,흥국화재2우B,KOSPI,보험,28250,100,0.36,4339200000
937,000545,흥국화재우,KOSPI,보험,8570,60,0.71,6581760000
938,003280,흥아해운,KOSPI,운수창고업,3785,155,4.27,909990373730
939,060310,3S,KOSDAQ,기계·장비,4250,-65,-1.51,196653930250
940,054620,APS홀딩스,KOSDAQ,금융,18100,-100,-0.55,369135400100
941,265520,AP시스템,KOSDAQ,반도체,24300,450,1.89,371338530300
942,211270,AP위성,KOSDAQ,통신장비,13200,350,2.72,199086412800
943,013720,CBI,KOSDAQ,운송장비·부품,3250,-30,-0.91,171630988750
944,035760,CJ ENM,KOSDAQ,방송서비스,176500,-3400,-1.89,3870495681000
945,051500,CJ프레시웨이,KOSDAQ,유통,33600,-800,-2.33,398885289600
946,058820,CMG제약,KOSDAQ,제약,4025,10,0.25,559041282100
947,023460,CNH,KOSDAQ,금융,3325,-20,-0.6,123690000000
948,056730,CNT85,KOSDAQ,유통,1550,0,0.0,109591063600
949,056000,COWON,KOSDAQ,디지털컨텐츠,2860,0,0.0,56399843500
950,065770,CS,KOSDAQ,통신장비,3720,-35,-0.93,72209403600
951,083660,CSA 코스믹,KOSDAQ,화학,1545,180,13.19,58608206130
952,367340,DB금융스팩8호,KOSDAQ,금융,2130,-5,-0.23,12886500000
953,367360,DB금융스팩9호,KOSDAQ,금융,2120,-10,-0.47,10260800000
954,068790,DMS,KOSDAQ,기계·장비,6510,-50,-0.76,159970627110
955,241520,DSC인베스트먼트,KOSDAQ,금융,5910,-260,-4.21,164365391730
956,245620,EDGC,KOSDAQ,기타서비스,3270,-130,-3.82,273660924120
957,037370,EG,KOSDAQ,건설,17050,1250,7.91,138616159000
958,079190,EMW,KOSDAQ,통신장비,1860,-45,-2.36,59118606420
959,050120,ES큐브,KOSDAQ,유통,4520,20,0.44,61309668720
960,214270,FSN,KOSDAQ,출판·매체복제,987,0,0.0,128871161811
961,130500,GH신소재,KOSDAQ,섬유·의류,5430,-20,-0.37,78979632360
962,900290,GRT,KOSDAQ,금융,951,0,0.0,64073625000
963,083450,GST,KOSDAQ,반도체,29400,1200,4.26,273941703000
964,045890,GV,KOSDAQ,일반전기전자,240,0,0.0,20823884880
965,297890,HB솔루션,KOSDAQ,기계·장비,20600,800,4.04,342892953400
966,078150,HB테크놀러지,KOSDAQ,기계·장비,2630,120,4.78,207744820380
967,195940,HK이노엔,KOSDAQ,제약,63600,1700,2.75,1838326136400
968,036640,HRS,KOSDAQ,화학,9550,-800,-7.73,156188340000
969,335870,IBKS제12호스팩,KOSDAQ,금융,2290,-20,-0.87,7144800000
970,351340,IBKS제13호스팩,KOSDAQ,금융,2165,0,0.0,11193050000
971,351320,IBKS제14호스팩,KOSDAQ,금융,4120,185,4.7,17839600000
972,373200,IBKS제15호스팩,KOSDAQ,금융,2390,-30,-1.24,8412800000
973,388790,IBKS제16호스팩,KOSDAQ,금융,2205,-5,-0.23,7519050000
974,095340,ISC,KOSDAQ,반도체,26650,1050,4.1,440911351400
975,099520,ITX-AI,KOSDAQ,통신장비,1285,0,0.0,37652662655
976,950170,JTC,KOSDAQ,유통,5080,-20,-0.39,177828026360
977,067290,JW신약,KOSDAQ,제약,3910,0,0.0,171793114780
978,035900,JYP Ent.,KOSDAQ,오락·문화,52300,-1300,-2.43,1856518831600
979,024840,KBI메탈,KOSDAQ,금속,2085,-35,-1.65,68702518080
980,024120,KB오토시스,KOSDAQ,운송장비·부품,6950,-120,-1.7,79925000000
981,021320,KCC건설,KOSDAQ,건설,10000,-150,-1.48,214000000000
982,036670,KCI,KOSDAQ,화학,8930,-20,-0.22,100641100000
983,044180,KD,KOSDAQ,건설,1565,-20,-1.26,33982167425
984,151860,KG ETS,KOSDAQ,기타서비스,14550,-150,-1.02,523800000000
985,046440,KG모빌리언스,KOSDAQ,소프트웨어,9370,-80,-0.85,363795572160
986,035600,KG이니시스,KOSDAQ,소프트웨어,18800,-250,-1.31,524603359200
987,226360,KH E&T,KOSDAQ,건설,1800,5,0.28,105667295400
988,111870,KH 일렉트론,KOSDAQ,일반전기전자,797,-1,-0.13,86325616415
989,060720,KH바텍,KOSDAQ,IT부품,23750,-400,-1.66,562339247500
990,122450,KMH,KOSDAQ,방송서비스,9040,-10,-0.11,409837114560
991,052900,KMH하이텍,KOSDAQ,반도체,1670,5,0.3,78298783330
992,058400,KNN,KOSDAQ,방송서비스,1580,-35,-2.17,209238957600
993,114450,KPX생명과학,KOSDAQ,제약,7550,-100,-1.31,113250000000
994,060370,KT서브마린,KOSDAQ,건설,6050,-10,-0.17,132495000000
995,108320,LX세미콘,KOSDAQ,반도체,110700,5700,5.43,1800458010000
996,160550,NEW,KOSDAQ,오락·문화,16600,-800,-4.6,463241359600
997,053290,NE능률,KOSDAQ,출판·매체복제,17450,100,0.58,288384057150
998,104200,NHN벅스,KOSDAQ,디지털컨텐츠,9100,-500,-5.21,134930705000
999,060250,NHN한국사이버결제,KOSDAQ,소프트웨어,55700,-500,-0.89,1364804233300
1000,030190,NICE평가정보,KOSDAQ,기타서비스,19950,0,0.0,1211260659000
1001,078590,OQP,KOSDAQ,운송장비·부품,2380,0,0.0,197556560040
1002,024940,PN풍년,KOSDAQ,금속,6370,-130,-2.0,63700000000
1003,218410,RFHIC,KOSDAQ,일반전기전자,31900,-400,-1.24,850059078000
1004,327260,RF머트리얼즈,KOSDAQ,기타제조,24500,550,2.3,97971800500
1005,091340,S&K폴리텍,KOSDAQ,IT부품,5560,160,2.96,65072688760
1006,019550,SBI인베스트먼트,KOSDAQ,금융,1700,-45,-2.58,275513177500
1007,950110,SBI핀테크솔루션즈,KOSDAQ,출판·매체복제,7340,-10,-0.14,176512613600
1008,046140,SBS콘텐츠허브,KOSDAQ,오락·문화,8390,-30,-0.36,180079226450
1009,036120,SCI평가정보,KOSDAQ,기타서비스,3425,20,0.59,121587500000
1010,099220,SDN,KOSDAQ,유통,2275,5,0.22,120960471450
1011,036540,SFA반도체,KOSDAQ,반도체,6470,190,3.03,1064058160410
1012,255220,SG,KOSDAQ,비금속,1825,15,0.83,75445987275
1013,040610,SG&G,KOSDAQ,운송장비·부품,2450,-30,-1.21,83513630200
1014,049470,SGA,KOSDAQ,소프트웨어,1130,-35,-3.0,59734341370
1015,184230,SGA솔루션즈,KOSDAQ,소프트웨어,1365,-50,-3.53,63029975190
1016,016250,SGC이테크건설,KOSDAQ,건설,69200,200,0.29,140077892400
1017,337450,SK5호스팩,KOSDAQ,금융,2155,-30,-1.37,9288050000
1018,340350,SK6호스팩,KOSDAQ,금융,2110,-15,-0.71,12048100000
1019,036490,SK머티리얼즈,KOSDAQ,반도체,385000,-7800,-1.99,4060854105000
1020,048550,SM C&C,KOSDAQ,방송서비스,4755,-275,-5.47,454036500600
1021,063440,SM Life Design,KOSDAQ,출판·매체복제,3470,-150,-4.14,156945164380
1022,950180,SNK,KOSDAQ,출판·매체복제,18600,-300,-1.59,391749480000
1023,289080,SV인베스트먼트,KOSDAQ,금융,3735,-55,-1.45,198828990000
1024,089230,THE E&M,KOSDAQ,인터넷,841,-24,-2.77,145871610631
1025,161570,THE MIDONG,KOSDAQ,정보기기,1470,-20,-1.34,22906760100
1026,192410,THQ,KOSDAQ,통신장비,3245,-95,-2.84,93877522255
1027,032540,TJ미디어,KOSDAQ,일반전기전자,6600,0,0.0,91948619400
1028,048770,TPC,KOSDAQ,기계·장비,3765,-5,-0.13,55622498580
1029,246690,TS인베스트먼트,KOSDAQ,금융,2875,-50,-1.71,112486902125
1030,317240,TS트릴리온,KOSDAQ,화학,1010,-5,-0.49,91994893530
1031,038340,UCI,KOSDAQ,기타서비스,445,0,0.0,16641828315
1032,073570,WI,KOSDAQ,기타제조,1645,-70,-4.08,133088516085
1033,057030,YBM넷,KOSDAQ,기타서비스,6150,-240,-3.76,100323086550
1034,040300,YTN,KOSDAQ,방송서비스,3510,-75,-2.09,147420000000
1035,051390,YW,KOSDAQ,유통,4060,-15,-0.37,46102794080
1036,052220,iMBC,KOSDAQ,디지털컨텐츠,4590,-210,-4.38,105570000000
1037,079940,가비아,KOSDAQ,인터넷,12750,-250,-1.92,172579971000
1038,078890,가온미디어,KOSDAQ,통신장비,17250,250,1.47,273446068500
1039,036620,감성코퍼레이션,KOSDAQ,유통,2335,-60,-2.51,180457392800
1040,217730,강스템바이오텍,KOSDAQ,제약,3715,-55,-1.46,94961670920
1041,114190,강원,KOSDAQ,금속,2500,0,0.0,65307595000
1042,094480,갤럭시아머니트리,KOSDAQ,소프트웨어,7830,-730,-8.53,307169631540
1043,063080,게임빌,KOSDAQ,디지털컨텐츠,69400,-2900,-4.01,457706324800
1044,039240,경남스틸,KOSDAQ,금속,8850,-550,-5.85,221250000000
1045,053950,경남제약,KOSDAQ,제약,6050,0,0.0,121299868250
1046,223310,경남제약헬스케어,KOSDAQ,소프트웨어,3320,0,0.0,44267239920
1047,011040,경동제약,KOSDAQ,제약,14250,-850,-5.63,438454915500
1048,024910,경창산업,KOSDAQ,운송장비·부품,3820,-90,-2.3,136828599100
1049,198440,고려시멘트,KOSDAQ,비금속,3830,190,5.22,122483246800
1050,049720,고려신용정보,KOSDAQ,기타서비스,9830,-90,-0.91,140569000000
1051,014570,고려제약,KOSDAQ,제약,9520,120,1.28,104720000000
1052,348150,고바이오랩,KOSDAQ,기타서비스,26250,-1600,-5.75,427102173750
1053,098460,고영,KOSDAQ,기계·장비,19250,200,1.05,1321604033750
1054,035290,골드앤에스,KOSDAQ,출판·매체복제,1305,0,0.0,47272202550
1055,038530,골드퍼시픽,KOSDAQ,유통,1610,-10,-0.62,134060721690
1056,900280,골든센츄리,KOSDAQ,금융,404,-3,-0.74,71335730764
1057,215000,골프존,KOSDAQ,소프트웨어,140100,-2200,-1.55,879185641500
1058,121440,골프존뉴딘홀딩스,KOSDAQ,유통,8810,-280,-3.08,377392366580
1059,014200,광림,KOSDAQ,운송장비·부품,2520,-125,-4.73,187902852480
1060,026910,광진실업,KOSDAQ,금속,5340,-10,-0.19,34204862700
1061,090150,광진윈텍,KOSDAQ,운송장비·부품,12800,2700,26.73,222187430400
1062,355150,교보10호스팩,KOSDAQ,금융,2125,-5,-0.23,11305000000
1063,331520,교보9호스팩,KOSDAQ,금융,2140,-5,-0.23,8303200000
1064,053270,구영테크,KOSDAQ,운송장비·부품,3700,25,0.68,97658443800
1065,066620,국보디자인,KOSDAQ,건설,25600,-1750,-6.4,192000000000
1066,043650,국순당,KOSDAQ,음식료·담배,8610,80,0.94,153759997440
1067,006050,국영지앤엠,KOSDAQ,비금속,2020,-25,-1.22,70488390860
1068,060480,국일신동,KOSDAQ,금속,4015,0,0.0,44526350000
1069,078130,국일제지,KOSDAQ,종이·목재,4380,-35,-0.79,558964531740
1070,307750,국전약품,KOSDAQ,제약,14050,-550,-3.77,689423229450
1071,204020,그리티,KOSDAQ,섬유·의류,2895,15,0.52,58326809850
1072,186230,그린플러스,KOSDAQ,금속,15950,-200,-1.24,172581998600
1073,900070,글로벌에스엠,KOSDAQ,금융,1090,-30,-2.68,58580925120
1074,204620,글로벌텍스프리,KOSDAQ,금융,3765,-150,-3.83,183493641615
1075,019660,글로본,KOSDAQ,유통,3950,-90,-2.23,129419060050
1076,053260,금강철강,KOSDAQ,금속,6170,100,1.65,115502400000
1077,036190,금화피에스시,KOSDAQ,건설,33400,50,0.15,200400000000
1078,049080,기가레인,KOSDAQ,반도체,2005,5,0.25,158882696200
1079,035460,기산텔레콤,KOSDAQ,통신장비,2955,-60,-1.99,43076039700
1080,308100,까스텔바작,KOSDAQ,유통,12400,-100,-0.8,81799080000
1081,187790,나노,KOSDAQ,화학,2185,-10,-0.46,59142913575
1082,286750,나노브릭,KOSDAQ,화학,7560,10,0.13,70323634080
1083,151910,나노스,KOSDAQ,IT부품,5780,-380,-6.17,859054505660
1084,121600,나노신소재,KOSDAQ,화학,43600,-1500,-3.33,472987318800
1085,247660,나노씨엠에스,KOSDAQ,일반전기전자,80500,-6100,-7.04,345258060000
1086,039860,나노엔텍,KOSDAQ,의료·정밀기기,7190,-30,-0.42,192679971130
1087,091970,나노캠텍,KOSDAQ,화학,1610,0,0.0,45209484250
1088,051490,나라엠앤디,KOSDAQ,기계·장비,9150,-130,-1.4,129930000000
1089,190510,나무가,KOSDAQ,IT부품,8500,-50,-0.58,116808530000
1090,242040,나무기술,KOSDAQ,출판·매체복제,2975,285,10.59,101869057500
